"id","infrastructure_type","infrastructure_class","status","railway_service","railway_usage","country_relation","distance_to_country_m","province_codes","province_assignment_method","source_url","decision","reason"
"osm-way-142687866","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142687866","included","intersects_generalized_vietnam_boundary"
"osm-way-142701057","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142701057","included","intersects_generalized_vietnam_boundary"
"osm-way-142701060","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142701060","included","intersects_generalized_vietnam_boundary"
"osm-way-1427049519","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"68","polygon_intersection","https://www.openstreetmap.org/way/1427049519","included","intersects_generalized_vietnam_boundary"
"osm-way-1427049520","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"68","polygon_intersection","https://www.openstreetmap.org/way/1427049520","included","intersects_generalized_vietnam_boundary"
"osm-way-1427247368","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1427247368","included","intersects_generalized_vietnam_boundary"
"osm-way-1427259056","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"01","polygon_intersection","https://www.openstreetmap.org/way/1427259056","included","intersects_generalized_vietnam_boundary"
"osm-way-1427618216","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"04","polygon_intersection","https://www.openstreetmap.org/way/1427618216","included","intersects_generalized_vietnam_boundary"
"osm-way-1427618217","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"04","polygon_intersection","https://www.openstreetmap.org/way/1427618217","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623507","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623507","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623508","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623508","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623509","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623509","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623510","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623510","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623511","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623511","included","intersects_generalized_vietnam_boundary"
"osm-way-1427623513","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427623513","included","intersects_generalized_vietnam_boundary"
"osm-way-1427627470","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427627470","included","intersects_generalized_vietnam_boundary"
"osm-way-1427627471","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"46","polygon_intersection","https://www.openstreetmap.org/way/1427627471","included","intersects_generalized_vietnam_boundary"
"osm-way-1427649252","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"44","polygon_intersection","https://www.openstreetmap.org/way/1427649252","included","intersects_generalized_vietnam_boundary"
"osm-way-142768187","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142768187","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685549","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685549","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685550","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685550","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685552","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685552","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685554","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685554","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685555","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685555","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685556","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685556","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685557","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685557","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685558","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685558","included","intersects_generalized_vietnam_boundary"
"osm-way-1427685559","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"22","polygon_intersection","https://www.openstreetmap.org/way/1427685559","included","intersects_generalized_vietnam_boundary"
"osm-way-1427690677","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"20","polygon_intersection","https://www.openstreetmap.org/way/1427690677","included","intersects_generalized_vietnam_boundary"
"osm-way-1427690678","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"20","polygon_intersection","https://www.openstreetmap.org/way/1427690678","included","intersects_generalized_vietnam_boundary"
"osm-way-142772881","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772881","included","intersects_generalized_vietnam_boundary"
"osm-way-142772882","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772882","included","intersects_generalized_vietnam_boundary"
"osm-way-142772883","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772883","included","intersects_generalized_vietnam_boundary"
"osm-way-142772884","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772884","included","intersects_generalized_vietnam_boundary"
"osm-way-142772885","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772885","included","intersects_generalized_vietnam_boundary"
"osm-way-142772886","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142772886","included","intersects_generalized_vietnam_boundary"
"osm-way-1427828454","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"79","polygon_intersection","https://www.openstreetmap.org/way/1427828454","included","intersects_generalized_vietnam_boundary"
"osm-way-1427973713","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/1427973713","included","intersects_generalized_vietnam_boundary"
"osm-way-1427973714","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/1427973714","included","intersects_generalized_vietnam_boundary"
"osm-way-1427973715","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/1427973715","included","intersects_generalized_vietnam_boundary"
"osm-way-1427973716","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"42","polygon_intersection","https://www.openstreetmap.org/way/1427973716","included","intersects_generalized_vietnam_boundary"
"osm-way-1428099474","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/1428099474","included","intersects_generalized_vietnam_boundary"
"osm-way-1428099475","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"75","polygon_intersection","https://www.openstreetmap.org/way/1428099475","included","intersects_generalized_vietnam_boundary"
"osm-way-142868786","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142868786","included","intersects_generalized_vietnam_boundary"
"osm-way-142868787","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142868787","included","intersects_generalized_vietnam_boundary"
"osm-way-1428907107","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1428907107","included","intersects_generalized_vietnam_boundary"
"osm-way-1428907108","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1428907108","included","intersects_generalized_vietnam_boundary"
"osm-way-1428907109","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1428907109","included","intersects_generalized_vietnam_boundary"
"osm-way-1428907110","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1428907110","included","intersects_generalized_vietnam_boundary"
"osm-way-142896077","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896077","included","intersects_generalized_vietnam_boundary"
"osm-way-142896078","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896078","included","intersects_generalized_vietnam_boundary"
"osm-way-142896079","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896079","included","intersects_generalized_vietnam_boundary"
"osm-way-142896080","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896080","included","intersects_generalized_vietnam_boundary"
"osm-way-142896082","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896082","included","intersects_generalized_vietnam_boundary"
"osm-way-142896083","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896083","included","intersects_generalized_vietnam_boundary"
"osm-way-142896085","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896085","included","intersects_generalized_vietnam_boundary"
"osm-way-142896086","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896086","included","intersects_generalized_vietnam_boundary"
"osm-way-142896087","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896087","included","intersects_generalized_vietnam_boundary"
"osm-way-142896088","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/142896088","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007667","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007667","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007668","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007668","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007681","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007681","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007682","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007682","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007683","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007683","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007684","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007684","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007701","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007701","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007702","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007702","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007704","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007704","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007705","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007705","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007710","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007710","included","intersects_generalized_vietnam_boundary"
"osm-way-1429007711","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429007711","included","intersects_generalized_vietnam_boundary"
"osm-way-1429136271","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"68","polygon_intersection","https://www.openstreetmap.org/way/1429136271","included","intersects_generalized_vietnam_boundary"
"osm-way-1429136272","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"68","polygon_intersection","https://www.openstreetmap.org/way/1429136272","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156586","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156586","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156587","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156587","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156589","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156589","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156590","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156590","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156606","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156606","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156607","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156607","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156628","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156628","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156629","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156629","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156630","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156630","included","intersects_generalized_vietnam_boundary"
"osm-way-1429156631","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429156631","included","intersects_generalized_vietnam_boundary"
"osm-way-1429264826","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429264826","included","intersects_generalized_vietnam_boundary"
"osm-way-1429264827","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429264827","included","intersects_generalized_vietnam_boundary"
"osm-way-1429551344","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"68","polygon_intersection","https://www.openstreetmap.org/way/1429551344","included","intersects_generalized_vietnam_boundary"
"osm-way-1429645082","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429645082","included","intersects_generalized_vietnam_boundary"
"osm-way-1429645083","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429645083","included","intersects_generalized_vietnam_boundary"
"osm-way-1429658100","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429658100","included","intersects_generalized_vietnam_boundary"
"osm-way-1429658101","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429658101","included","intersects_generalized_vietnam_boundary"
"osm-way-1429658105","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429658105","included","intersects_generalized_vietnam_boundary"
"osm-way-1429658106","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429658106","included","intersects_generalized_vietnam_boundary"
"osm-way-1429661501","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429661501","included","intersects_generalized_vietnam_boundary"
"osm-way-1429661502","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"86","polygon_intersection","https://www.openstreetmap.org/way/1429661502","included","intersects_generalized_vietnam_boundary"
"osm-way-1429741866","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429741866","included","intersects_generalized_vietnam_boundary"
"osm-way-1429741867","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"80","polygon_intersection","https://www.openstreetmap.org/way/1429741867","included","intersects_generalized_vietnam_boundary"
"osm-way-1429999115","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"15","polygon_intersection","https://www.openstreetmap.org/way/1429999115","included","intersects_generalized_vietnam_boundary"
"osm-way-143006166","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143006166","included","intersects_generalized_vietnam_boundary"
"osm-way-143006167","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143006167","included","intersects_generalized_vietnam_boundary"
"osm-way-143023005","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143023005","included","intersects_generalized_vietnam_boundary"
"osm-way-143023006","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143023006","included","intersects_generalized_vietnam_boundary"
"osm-way-143023007","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143023007","included","intersects_generalized_vietnam_boundary"
"osm-way-143023008","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143023008","included","intersects_generalized_vietnam_boundary"
"osm-way-143043369","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043369","included","intersects_generalized_vietnam_boundary"
"osm-way-143043371","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043371","included","intersects_generalized_vietnam_boundary"
"osm-way-143043372","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043372","included","intersects_generalized_vietnam_boundary"
"osm-way-143043374","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043374","included","intersects_generalized_vietnam_boundary"
"osm-way-143043375","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043375","included","intersects_generalized_vietnam_boundary"
"osm-way-143043376","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043376","included","intersects_generalized_vietnam_boundary"
"osm-way-143043379","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043379","included","intersects_generalized_vietnam_boundary"
"osm-way-143043381","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143043381","included","intersects_generalized_vietnam_boundary"
"osm-way-1431236450","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"38","polygon_intersection","https://www.openstreetmap.org/way/1431236450","included","intersects_generalized_vietnam_boundary"
"osm-way-1431922093","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"66","polygon_intersection","https://www.openstreetmap.org/way/1431922093","included","intersects_generalized_vietnam_boundary"
"osm-way-1431922094","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"66","polygon_intersection","https://www.openstreetmap.org/way/1431922094","included","intersects_generalized_vietnam_boundary"
"osm-way-1433502172","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"92","polygon_intersection","https://www.openstreetmap.org/way/1433502172","included","intersects_generalized_vietnam_boundary"
"osm-way-1433502173","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"92","polygon_intersection","https://www.openstreetmap.org/way/1433502173","included","intersects_generalized_vietnam_boundary"
"osm-way-1433526368","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433526368","included","intersects_generalized_vietnam_boundary"
"osm-way-1433526369","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433526369","included","intersects_generalized_vietnam_boundary"
"osm-way-1433526371","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433526371","included","intersects_generalized_vietnam_boundary"
"osm-way-1433526372","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433526372","included","intersects_generalized_vietnam_boundary"
"osm-way-1433526378","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433526378","included","intersects_generalized_vietnam_boundary"
"osm-way-1433621108","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433621108","included","intersects_generalized_vietnam_boundary"
"osm-way-1433621109","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433621109","included","intersects_generalized_vietnam_boundary"
"osm-way-1433621111","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1433621111","included","intersects_generalized_vietnam_boundary"
"osm-way-1433756255","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433756255","included","intersects_generalized_vietnam_boundary"
"osm-way-1433756256","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433756256","included","intersects_generalized_vietnam_boundary"
"osm-way-1433756258","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433756258","included","intersects_generalized_vietnam_boundary"
"osm-way-1433756259","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433756259","included","intersects_generalized_vietnam_boundary"
"osm-way-1433949631","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"52","polygon_intersection","https://www.openstreetmap.org/way/1433949631","included","intersects_generalized_vietnam_boundary"
"osm-way-1433981411","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433981411","included","intersects_generalized_vietnam_boundary"
"osm-way-1433981412","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433981412","included","intersects_generalized_vietnam_boundary"
"osm-way-1433981413","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433981413","included","intersects_generalized_vietnam_boundary"
"osm-way-1433981414","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1433981414","included","intersects_generalized_vietnam_boundary"
"osm-way-1434059066","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"24","polygon_intersection","https://www.openstreetmap.org/way/1434059066","included","intersects_generalized_vietnam_boundary"
"osm-way-1434059067","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"24","polygon_intersection","https://www.openstreetmap.org/way/1434059067","included","intersects_generalized_vietnam_boundary"
"osm-way-1434320759","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1434320759","included","intersects_generalized_vietnam_boundary"
"osm-way-1434320760","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1434320760","included","intersects_generalized_vietnam_boundary"
"osm-way-1434327215","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1434327215","included","intersects_generalized_vietnam_boundary"
"osm-way-1434327216","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"40","polygon_intersection","https://www.openstreetmap.org/way/1434327216","included","intersects_generalized_vietnam_boundary"
"osm-way-1434553247","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/1434553247","included","intersects_generalized_vietnam_boundary"
"osm-way-1434822409","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"25","polygon_intersection","https://www.openstreetmap.org/way/1434822409","included","intersects_generalized_vietnam_boundary"
"osm-way-143519236","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143519236","included","intersects_generalized_vietnam_boundary"
"osm-way-143519237","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143519237","included","intersects_generalized_vietnam_boundary"
"osm-way-143519238","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143519238","included","intersects_generalized_vietnam_boundary"
"osm-way-143519239","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"91","polygon_intersection","https://www.openstreetmap.org/way/143519239","included","intersects_generalized_vietnam_boundary"
"osm-way-1436389161","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"79","polygon_intersection","https://www.openstreetmap.org/way/1436389161","included","intersects_generalized_vietnam_boundary"
"osm-way-144160930","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/144160930","included","intersects_generalized_vietnam_boundary"
"osm-way-144160932","national_highway","trunk","unknown",NA,NA,"intersects_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/144160932","included","intersects_generalized_vietnam_boundary"
"osm-way-144160937","national_highway","trunk","unknown",NA,NA,"within_generalized_boundary",0,"33","polygon_intersection","https://www.openstreetmap.org/way/144160937","included","intersects_generalized_vietnam_boundary"
