"id","name_vi","name_en","category","province_en","status","area_ha","geometry_type","part_count","source_url"
"osm_way_291853380","Khu công nghiệp Bình Đường",NA,"industrial_park","Ho Chi Minh City","operational",17.5854004500285,"polygon",1,"https://www.openstreetmap.org/way/291853380"
"osm_way_1355895112","Khu công nghiệp Cát Lái 2","Cat Lai 2 Industrial Zone","industrial_park","Ho Chi Minh City","operational",133.666820511348,"polygon",1,"https://www.openstreetmap.org/way/1355895112"
"osm_way_594483046","Khu công nghiệp chuyên sâu Phú Mỹ 3",NA,"industrial_park","Ho Chi Minh City","operational",337.34204661507,"polygon",1,"https://www.openstreetmap.org/way/594483046"
"osm_way_566356404","Khu công nghiệp Đá Bạc",NA,"industrial_park","Ho Chi Minh City","operational",62.8538155681827,"polygon",1,"https://www.openstreetmap.org/way/566356404"
"osm_way_783792019","Khu công nghiệp Đại Đăng",NA,"industrial_park","Ho Chi Minh City","operational",166.689989693618,"polygon",2,"https://www.openstreetmap.org/way/783792019"
"osm_way_857583505","Khu công nghiệp Đất Cuốc (Khu A)",NA,"industrial_park","Ho Chi Minh City","operational",158.748077505786,"polygon",1,"https://www.openstreetmap.org/way/857583505"
"osm_way_857583506","Khu công nghiệp Đất Cuốc (Khu B)",NA,"industrial_park","Ho Chi Minh City","operational",150.269213189362,"polygon",1,"https://www.openstreetmap.org/way/857583506"
"osm_way_1342085617","Khu công nghiệp Đất Đỏ",NA,"industrial_park","Ho Chi Minh City","operational",351.864760240352,"polygon",1,"https://www.openstreetmap.org/way/1342085617"
"osm_way_291052399","Khu công nghiệp Dệt may Bình An",NA,"industrial_park","Ho Chi Minh City","operational",21.6369681243582,"polygon",1,"https://www.openstreetmap.org/way/291052399"
"osm_way_323602532","Khu công nghiệp Đồng An 1",NA,"industrial_park","Ho Chi Minh City","operational",148.583821082279,"polygon",1,"https://www.openstreetmap.org/way/323602532"
"osm_way_497979359","Khu công nghiệp Đồng An 2","Dong An 2 Industrial Park","industrial_park","Ho Chi Minh City","operational",190.467001444336,"polygon",1,"https://www.openstreetmap.org/way/497979359"
"osm_relation_17432875","Khu công nghiệp Đông Nam - Bến xe Ngã tư Ga",NA,"industrial_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/relation/17432875"
"osm_way_654617274","Khu công nghiệp Đông Nam Củ Chi",NA,"industrial_park","Ho Chi Minh City","operational",215.450386045585,"polygon",1,"https://www.openstreetmap.org/way/654617274"
"osm_way_743811856","Khu công nghiệp Đông Xuyên","Dong Xuyen Industrial Park","industrial_park","Ho Chi Minh City","operational",172.604968306947,"polygon",2,"https://www.openstreetmap.org/way/743811856"
"osm_way_1357939694","Khu công nghiệp Hiệp Phước","Hiep Phuoc Industrial Park","industrial_park","Ho Chi Minh City","operational",552.757229059255,"polygon",1,"https://www.openstreetmap.org/way/1357939694"
"osm_way_597925817","Khu công nghiệp Kim Huy",NA,"industrial_park","Ho Chi Minh City","operational",132.239723036577,"polygon",1,"https://www.openstreetmap.org/way/597925817"
"osm_way_514726183","Khu công nghiệp Lê Minh Xuân",NA,"industrial_park","Ho Chi Minh City","operational",104.877608987899,"polygon",1,"https://www.openstreetmap.org/way/514726183"
"osm_way_759187612","Khu công nghiệp Mỹ Phước 1",NA,"industrial_park","Ho Chi Minh City","operational",280.36715799952,"polygon",1,"https://www.openstreetmap.org/way/759187612"
"osm_way_654555792","Khu công nghiệp Mỹ Phước 3",NA,"industrial_park","Ho Chi Minh City","operational",295.190355307251,"polygon",2,"https://www.openstreetmap.org/way/654555792"
"osm_way_317515592","Khu công nghiệp Mỹ Xuân A",NA,"industrial_park","Ho Chi Minh City","operational",284.519028332619,"polygon",1,"https://www.openstreetmap.org/way/317515592"
"osm_way_319538030","Khu công nghiệp Mỹ Xuân A2",NA,"industrial_park","Ho Chi Minh City","operational",469.386603690527,"polygon",1,"https://www.openstreetmap.org/way/319538030"
"osm_way_566708588","Khu công nghiệp Mỹ Xuân B1 - Conac",NA,"industrial_park","Ho Chi Minh City","operational",223.089719511263,"polygon",1,"https://www.openstreetmap.org/way/566708588"
"osm_way_319538031","Khu công nghiệp Mỹ Xuân B1 - Tiến Hùng",NA,"industrial_park","Ho Chi Minh City","operational",172.826237397219,"polygon",1,"https://www.openstreetmap.org/way/319538031"
"osm_way_627782061","Khu công nghiệp Nam Tân Uyên",NA,"industrial_park","Ho Chi Minh City","operational",347.298575954493,"polygon",1,"https://www.openstreetmap.org/way/627782061"
"osm_way_1218993278","Khu công nghiệp Nam Tân Uyên mở rộng",NA,"industrial_park","Ho Chi Minh City","operational",268.86431388331,"polygon",1,"https://www.openstreetmap.org/way/1218993278"
"osm_way_366287225","Khu công nghiệp Nhị Xuân",NA,"industrial_park","Ho Chi Minh City","operational",82.1405898521761,"polygon",1,"https://www.openstreetmap.org/way/366287225"
"osm_relation_17502793","Khu công nghiệp Nhị Xuân - Bến xe An Sương",NA,"industrial_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/relation/17502793"
"osm_relation_17438220","Khu công nghiệp Nhơn Trạch - Bến xe Miền Đông",NA,"industrial_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/relation/17438220"
"osm_way_784968442","Khu công nghiệp Phú Chánh",NA,"industrial_park","Ho Chi Minh City","operational",106.461399351335,"polygon",1,"https://www.openstreetmap.org/way/784968442"
"osm_relation_8191003","Khu công nghiệp Phú Mỹ 1",NA,"industrial_park","Ho Chi Minh City","operational",1066.41877922165,"polygon",1,"https://www.openstreetmap.org/relation/8191003"
"osm_way_1193514671","Khu công nghiệp Phú Mỹ 2",NA,"industrial_park","Ho Chi Minh City","operational",618.835989986388,"polygon",1,"https://www.openstreetmap.org/way/1193514671"
"osm_way_1463022980","Khu công nghiệp Phú Tân",NA,"industrial_park","Ho Chi Minh City","operational",36.1582641784269,"polygon",1,"https://www.openstreetmap.org/way/1463022980"
"osm_way_1454596518","Khu công nghiệp Rạch Bắp",NA,"industrial_park","Ho Chi Minh City","operational",235.579856637084,"polygon",1,"https://www.openstreetmap.org/way/1454596518"
"osm_way_306251856","Khu công nghiệp Sóng Thần","Song Than Industrial Park","industrial_park","Ho Chi Minh City","operational",350.110676475442,"polygon",1,"https://www.openstreetmap.org/way/306251856"
"osm_way_496910231","Khu công nghiệp Sóng Thần 2",NA,"industrial_park","Ho Chi Minh City","operational",94.8144621086199,"polygon",1,"https://www.openstreetmap.org/way/496910231"
"osm_way_783794691","Khu công nghiệp Sóng Thần 3",NA,"industrial_park","Ho Chi Minh City","operational",360.225793014741,"polygon",1,"https://www.openstreetmap.org/way/783794691"
"osm_way_790553092","Khu công nghiệp Tân Bình",NA,"industrial_park","Ho Chi Minh City","operational",365.336823916376,"polygon",1,"https://www.openstreetmap.org/way/790553092"
"osm_way_1052673995","Khu công nghiệp Tân Bình",NA,"industrial_park","Ho Chi Minh City","operational",101.864965091165,"polygon",2,"https://www.openstreetmap.org/way/1052673995"
"osm_way_291663726","Khu công nghiệp Tân Đông Hiệp (Khu A)",NA,"industrial_park","Ho Chi Minh City","operational",44.0524777790128,"polygon",1,"https://www.openstreetmap.org/way/291663726"
"osm_way_1136987798","Khu công nghiệp Tân Đông Hiệp B",NA,"industrial_park","Ho Chi Minh City","operational",140.368474308299,"polygon",1,"https://www.openstreetmap.org/way/1136987798"
"osm_way_1548525579","Khu công nghiệp Tân Phú Trung",NA,"industrial_park","Ho Chi Minh City","operational",613.303351614019,"polygon",1,"https://www.openstreetmap.org/way/1548525579"
"osm_way_493155221","Khu công nghiệp Tân Tạo","Tan Tao Industrial Park","industrial_park","Ho Chi Minh City","operational",408.323037104669,"polygon",1,"https://www.openstreetmap.org/way/493155221"
"osm_way_208936711","Khu Công nghiệp Tân Thới Hiệp",NA,"industrial_park","Ho Chi Minh City","operational",26.449238129817,"polygon",1,"https://www.openstreetmap.org/way/208936711"
"osm_way_785527816","Khu công nghiệp Tây Bắc Củ Chi",NA,"industrial_park","Ho Chi Minh City","operational",182.727187962285,"polygon",1,"https://www.openstreetmap.org/way/785527816"
"osm_way_496910208","Khu công nghiệp Việt Hương",NA,"industrial_park","Ho Chi Minh City","operational",25.346714874504,"polygon",1,"https://www.openstreetmap.org/way/496910208"
"osm_node_4122567811","Khu Công Nghiệp Việt Hương 2",NA,"industrial_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/node/4122567811"
"osm_way_291267149","Khu công nghiệp Việt Nam - Singapore (VSIP I)",NA,"industrial_park","Ho Chi Minh City","operational",452.988656292748,"polygon",1,"https://www.openstreetmap.org/way/291267149"
"osm_way_330871753","Khu công nghiệp Vĩnh Lộc","Vinh Loc Industrial Park","industrial_park","Ho Chi Minh City","operational",203.593103103389,"polygon",1,"https://www.openstreetmap.org/way/330871753"
"osm_node_12803890343","Khu Công Nghiệp VSIP 2-Bình Dương-Việt Nam Singapore Đường Số 1",NA,"industrial_park","Ho Chi Minh City","unknown",NA,"point",1,"https://www.openstreetmap.org/node/12803890343"
"osm_way_366658228","VSIP II",NA,"industrial_park","Ho Chi Minh City","operational",1170.26219255829,"polygon",2,"https://www.openstreetmap.org/way/366658228"
"osm_way_1548524683","VSIP III",NA,"industrial_park","Ho Chi Minh City","operational",642.283313656859,"polygon",1,"https://www.openstreetmap.org/way/1548524683"
"osm_way_1157345896","Khu chế xuất Linh Trung 3",NA,"export_processing_zone","Tay Ninh","operational",201.5052334715,"polygon",1,"https://www.openstreetmap.org/way/1157345896"
"osm_way_1183609943","Cụm CN Hải Sơn",NA,"industrial_cluster","Tay Ninh","operational",271.417291443706,"polygon",1,"https://www.openstreetmap.org/way/1183609943"
"osm_way_1183609942","Cụm CN Ngọc Phương Đông",NA,"industrial_cluster","Tay Ninh","operational",90.0883699083041,"polygon",1,"https://www.openstreetmap.org/way/1183609942"
"osm_way_1183609951","Cụm CN Trung Thành Phát",NA,"industrial_cluster","Tay Ninh","operational",105.246190066993,"polygon",1,"https://www.openstreetmap.org/way/1183609951"
"osm_way_671612465","Cụm công nghiệp Lợi Bình Nhơn",NA,"industrial_cluster","Tay Ninh","operational",71.7685151673242,"polygon",1,"https://www.openstreetmap.org/way/671612465"
"osm_way_475301776","Cụm công nghiệp Long Định",NA,"industrial_cluster","Tay Ninh","operational",168.766096687826,"polygon",1,"https://www.openstreetmap.org/way/475301776"
"osm_way_1462986262","Cụm Công Nghiệp Tân Hội",NA,"industrial_cluster","Tay Ninh","operational",252.079765273272,"polygon",1,"https://www.openstreetmap.org/way/1462986262"
"osm_way_1183609945","Khu CN Lê Long",NA,"industrial_park","Tay Ninh","operational",35.4523234969811,"polygon",1,"https://www.openstreetmap.org/way/1183609945"
"osm_way_513828583","Khu Công nghiệp Cầu Tràm",NA,"industrial_park","Tay Ninh","operational",71.9812190031823,"polygon",1,"https://www.openstreetmap.org/way/513828583"
"osm_way_884342538","Khu công nghiệp Chà Là",NA,"industrial_park","Tay Ninh","operational",68.1818876983784,"polygon",1,"https://www.openstreetmap.org/way/884342538"
"osm_way_1183609946","Khu công nghiệp Đức Hòa 1 - Hạnh Phúc",NA,"industrial_park","Tay Ninh","operational",259.976057123086,"polygon",1,"https://www.openstreetmap.org/way/1183609946"
"osm_way_1465495768","Khu công nghiệp Đức Hòa III",NA,"industrial_park","Tay Ninh","operational",480.751912833811,"polygon",1,"https://www.openstreetmap.org/way/1465495768"
"osm_way_516578005","Khu công nghiệp Hải Sơn",NA,"industrial_park","Tay Ninh","operational",441.903548810615,"polygon",3,"https://www.openstreetmap.org/way/516578005"
"osm_way_544074532","Khu công nghiệp Hòa Bình",NA,"industrial_park","Tay Ninh","operational",111.404539775793,"polygon",1,"https://www.openstreetmap.org/way/544074532"
"osm_way_1183609957","Khu công nghiệp Hựu Thạnh",NA,"industrial_park","Tay Ninh","operational",377.53375575114,"polygon",1,"https://www.openstreetmap.org/way/1183609957"
"osm_way_516578071","Khu Công nghiệp Liên Minh",NA,"industrial_park","Tay Ninh","operational",175.327695208349,"polygon",1,"https://www.openstreetmap.org/way/516578071"
"osm_way_368243702","Khu công nghiệp Long Hậu 1",NA,"industrial_park","Tay Ninh","operational",133.992123205975,"polygon",1,"https://www.openstreetmap.org/way/368243702"
"osm_way_1424057407","Khu công nghiệp Long Hậu 2",NA,"industrial_park","Tay Ninh","operational",112.362903020611,"polygon",1,"https://www.openstreetmap.org/way/1424057407"
"osm_way_1423784487","Khu công nghiệp Long Hậu 3",NA,"industrial_park","Tay Ninh","operational",143.793930087298,"polygon",1,"https://www.openstreetmap.org/way/1423784487"
"osm_way_1183609941","Khu công nghiệp Nam Thuận",NA,"industrial_park","Tay Ninh","operational",336.737663733816,"polygon",1,"https://www.openstreetmap.org/way/1183609941"
"osm_way_1420332590","Khu công nghiệp Nhựt Chánh",NA,"industrial_park","Tay Ninh","operational",121.87744652695,"polygon",1,"https://www.openstreetmap.org/way/1420332590"
"osm_way_1420667104","Khu công nghiệp Phú An Thạnh","PAT Industrial Park","industrial_park","Tay Ninh","operational",313.153795083933,"polygon",1,"https://www.openstreetmap.org/way/1420667104"
"osm_way_693607177","Khu công nghiệp Phước Đông",NA,"industrial_park","Tay Ninh","operational",1266.18924980151,"polygon",1,"https://www.openstreetmap.org/way/693607177"
"osm_way_795539563","Khu công nghiệp Phước Long",NA,"industrial_park","Tay Ninh","operational",97.8925786515556,"polygon",1,"https://www.openstreetmap.org/way/795539563"
"osm_way_661016855","Khu công nghiệp Tân Đô",NA,"industrial_park","Tay Ninh","operational",203.569212955293,"polygon",1,"https://www.openstreetmap.org/way/661016855"
"osm_relation_21159875","Khu công nghiệp Tân Đức",NA,"industrial_park","Tay Ninh","operational",479.786102825977,"polygon",1,"https://www.openstreetmap.org/relation/21159875"
"osm_way_1420840565","Khu công nghiệp Tân Kim",NA,"industrial_park","Tay Ninh","operational",135.083993511561,"polygon",2,"https://www.openstreetmap.org/way/1420840565"
"osm_node_12782181662","Khu Công Nghiệp Tân Kim Đường Số 2",NA,"industrial_park","Tay Ninh","unknown",NA,"point",1,"https://www.openstreetmap.org/node/12782181662"
"osm_way_1465498429","Khu công nghiệp Thái Hòa",NA,"industrial_park","Tay Ninh","operational",101.615730218259,"polygon",1,"https://www.openstreetmap.org/way/1465498429"
"osm_way_548501983","Khu công nghiệp Thành Thành Công",NA,"industrial_park","Tay Ninh","operational",642.150871056672,"polygon",1,"https://www.openstreetmap.org/way/548501983"
"osm_way_597902555","Khu công nghiệp Thuận Đào",NA,"industrial_park","Tay Ninh","operational",107.052708829361,"polygon",1,"https://www.openstreetmap.org/way/597902555"
"osm_way_1545660086","Khu công nghiệp Trần Anh - Tân Phú",NA,"industrial_park","Tay Ninh","operational",60.0089279929719,"polygon",1,"https://www.openstreetmap.org/way/1545660086"
"osm_way_1157345897","Khu công nghiệp Trảng Bàng",NA,"industrial_park","Tay Ninh","operational",171.740495136514,"polygon",1,"https://www.openstreetmap.org/way/1157345897"
"osm_way_475301765","Khu công nghiệp Vĩnh Lộc 2","Vinh Loc 2 Industrial Zone","industrial_park","Tay Ninh","operational",262.291027169715,"polygon",1,"https://www.openstreetmap.org/way/475301765"
"osm_way_366287226","Khu công nghiệp Xuyên Á",NA,"industrial_park","Tay Ninh","operational",277.301009458666,"polygon",1,"https://www.openstreetmap.org/way/366287226"
"osm_way_807096759","Cụm công nghiệp Cái Tàu Hạ - An Nhơn",NA,"industrial_cluster","Dong Thap","operational",27.2386781377656,"polygon",1,"https://www.openstreetmap.org/way/807096759"
"osm_way_1041309965","Cụm công nghiệp Gia Thuận 1",NA,"industrial_cluster","Dong Thap","operational",48.7523172873554,"polygon",1,"https://www.openstreetmap.org/way/1041309965"
"osm_way_1497376776","Cụm công nghiệp Tân Lập",NA,"industrial_cluster","Dong Thap","operational",40.8692548370934,"polygon",1,"https://www.openstreetmap.org/way/1497376776"
"osm_way_1039481031","Cụm công nghiệp Tân Mỹ Chánh",NA,"industrial_cluster","Dong Thap","operational",20.1781851797156,"polygon",1,"https://www.openstreetmap.org/way/1039481031"
"osm_way_1041307279","Cụm công nghiệp Trung An",NA,"industrial_cluster","Dong Thap","operational",17.1945484499667,"polygon",1,"https://www.openstreetmap.org/way/1041307279"
"osm_way_1233513880","Khu công nghiệp Long Giang","Long Giang industrial park","industrial_park","Dong Thap","operational",553.951406089085,"polygon",1,"https://www.openstreetmap.org/way/1233513880"
"osm_way_648723263","Khu công nghiệp Mỹ Tho",NA,"industrial_park","Dong Thap","operational",71.0500643448192,"polygon",1,"https://www.openstreetmap.org/way/648723263"
"osm_way_490788644","Khu công nghiệp Sông Hậu","Song Hau Industrial Park","industrial_park","Dong Thap","operational",66.2959719927754,"polygon",1,"https://www.openstreetmap.org/way/490788644"
"osm_way_597920253","Khu công nghiệp Tân Hương","Tan Huong Industrial Zone","industrial_park","Dong Thap","operational",175.993717378801,"polygon",1,"https://www.openstreetmap.org/way/597920253"
"osm_node_3636084212","Khu Công nghiệp xã Bình Thành",NA,"industrial_park","Dong Thap","unknown",NA,"point",1,"https://www.openstreetmap.org/node/3636084212"
"osm_way_1134731178","Cụm Công Nghiệp Phong Nẫm",NA,"industrial_cluster","Vinh Long","operational",19.3579966492415,"polygon",1,"https://www.openstreetmap.org/way/1134731178"
"osm_way_1041311775","Khu công nghiệp An Hiệp",NA,"industrial_park","Vinh Long","operational",65.1734608702687,"polygon",1,"https://www.openstreetmap.org/way/1041311775"
"osm_way_734940044","Khu công nghiệp Bình Minh",NA,"industrial_park","Vinh Long","operational",145.055119388569,"polygon",1,"https://www.openstreetmap.org/way/734940044"
"osm_way_1041311776","Khu công nghiệp Giao Long",NA,"industrial_park","Vinh Long","operational",161.57636259406,"polygon",1,"https://www.openstreetmap.org/way/1041311776"
"osm_way_1058062589","Khu công nghiệp Hoà Phú",NA,"industrial_park","Vinh Long","operational",230.033458876278,"polygon",1,"https://www.openstreetmap.org/way/1058062589"
"osm_way_288582904","Khu công nghiệp Long Đức",NA,"industrial_park","Vinh Long","operational",100.373754868222,"polygon",1,"https://www.openstreetmap.org/way/288582904"
"osm_way_169426939","Khu CN Bình Hòa",NA,"industrial_park","An Giang","operational",130.183021254616,"polygon",1,"https://www.openstreetmap.org/way/169426939"
"osm_way_798521971","Khu công nghiệp Thạnh Lộc",NA,"industrial_park","An Giang","operational",71.0625603579966,"polygon",1,"https://www.openstreetmap.org/way/798521971"
"osm_way_169077621","Khu CN Tân Phú Thạnh",NA,"industrial_park","Can Tho","operational",2.36564873227683,"polygon",1,"https://www.openstreetmap.org/way/169077621"
"osm_way_877467451","Khu công nghiệp An Nghiệp",NA,"industrial_park","Can Tho","operational",242.809135678734,"polygon",1,"https://www.openstreetmap.org/way/877467451"
"osm_way_773079170","Khu công nghiệp Thốt Nốt",NA,"industrial_park","Can Tho","operational",79.3930140189576,"polygon",1,"https://www.openstreetmap.org/way/773079170"
"osm_way_597916915","Khu công nghiệp Trà Nóc",NA,"industrial_park","Can Tho","operational",287.74758892998,"polygon",1,"https://www.openstreetmap.org/way/597916915"
"osm_way_1499785995","Khu Công nghiệp Việt Nam - Tân Gia Ba",NA,"industrial_park","Can Tho","operational",110.31974735118,"polygon",1,"https://www.openstreetmap.org/way/1499785995"
"osm_way_1041342437","Khu công nghiệp Trà Kha",NA,"industrial_park","Ca Mau","operational",63.2055786771412,"polygon",1,"https://www.openstreetmap.org/way/1041342437"
