"park_id","source_id","name_vi","source_url","longitude","latitude","coordinate_available","coordinate_source","coordinate_source_url","coordinate_match_method","coordinate_confidence","old_iso","old_province_code","old_province_name_vi","old_province_name_en","province_code","province_name_vi","province_name_en","source","source_page","retrieved_on"
"investvietnam-336","336","Khu công nghiệp Nhơn Trạch III","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nhon-trach-iii.html",106.929379,10.734347,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-329","329","Khu công nghiệp Sông Mây","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-may.html",106.954028,10.971346,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-322","322","Khu công nghiệp Thạnh Phú","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-thanh-phu.html",106.848892,11.003901,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-327","327","Khu công nghiệp Xuân Lộc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-xuan-loc.html",107.413287,10.907819,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-39","75","Đồng Nai","Dong Nai","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-399","399","KCN Đô thị & Sân Golf Châu Đức","https://investvietnam.gov.vn/vi/kcn.pd/kcn-do-thi--san-golf-chau-duc.html",107.189811,10.604338,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-465","465","Khu chế xuất Tân Thuận","https://investvietnam.gov.vn/vi/kcn.pd/khu-che-xuat-tan-thuan.html",106.729936,10.752388,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-341","341","Khu công nghiệp Bàu Bàng","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-bau-bang.html",106.60739,11.248406,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-344","344","Khu công nghiệp Bình Đường","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-duong.html",106.782166,10.919003,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-522","522","Khu công nghiệp chuyên sâu Phú Mỹ 3","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-chuyen-sau-phu-my-3.html",107.064768,10.539297,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-345","345","Khu công nghiệp Đại Đăng","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dai-dang.html",106.68602,11.005051,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-346","346","Khu công nghiệp Đất Cuôc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dat-cuoc.html",106.836763,11.103058,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-342","342","Khu công nghiệp Dệt may Bình An","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-det-may-binh-an.html",106.819406,10.895078,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-347","347","Khu công nghiệp Đồng An I","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-an-i.html",106.727296,10.89652,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-352","352","Khu công nghiệp Đồng An II","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-dong-an-ii.html",106.67611,11.103674,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-353","353","Khu công nghiệp KIm Huy","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-kim-huy.html",106.706722,11.048125,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-264","264","Khu công nghiệp Long Hậu","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-hau.html",106.705773,10.631051,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-354","354","Khu công nghiệp Mai Trung","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-mai-trung.html",106.544501,11.096956,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-355","355","Khu công nghiệp Mỹ Phước 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-phuoc-1.html",106.605967,11.130199,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-356","356","Khu công nghiệp Mỹ Phước 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-phuoc-2.html",106.627082,11.132769,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-357","357","Khu công nghiệp Mỹ Phước 3","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-phuoc-3.html",106.626369,11.097325,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-397","397","Khu công nghiệp Mỹ Xuân B1 Đại Dương","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-xuan-b1-dai-duong.html",107.059523,10.564073,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-358","358","Khu công nghiệp Nam Tân Uyên","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-nam-tan-uyen.html",106.720518,11.19755,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-359","359","Khu công nghiệp Phú Gia","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-gia.html",106.67857,11.096165,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-363","363","Khu công nghiệp Phú Mỹ 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phu-my-2.html",107.059523,10.564073,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-43","77","Bà Rịa–Vũng Tàu","Ba Ria-Vung Tau","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-318","318","Khu công nghiệp Quốc tế Protrade (PITP)","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-quoc-te-protrade-pitp.html",106.536687,11.108314,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-360","360","Khu công nghiệp Sóng Thần 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-than-1.html",106.750813,10.893621,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-361","361","Khu công nghiệp Sóng Thần 2","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-than-2.html",106.747608,10.890748,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-364","364","Khu công nghiệp Sóng Thần 3","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-than-3.html",106.701351,11.027936,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-362","362","Khu công nghiệp Tân Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-binh.html",106.720518,11.19755,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-368","368","Khu công nghiệp Tân Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-binh-1.html",106.720518,11.19755,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-365","365","Khu công nghiệp Tân Đông Hiệp A","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-dong-hiep-a.html",106.788382,10.908019,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-366","366","Khu công nghiệp Tân Đông Hiệp B","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-dong-hiep-b.html",106.782166,10.919003,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-57","74","Bình Dương","Binh Duong","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-367","367","Khu công nghiệp Thới Hòa","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-thoi-hoa.html",106.470967,10.925497,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-SG","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","79","Thành phố Hồ Chí Minh","Ho Chi Minh City","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-223","223","KHU CÔNG NGHIỆP ĐỨC HÒA III-VIỆT HÓA","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-duc-hoa-iii-viet-hoa.html",106.446477,10.906698,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-250","250","Khu công nghiệp Hòa Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hoa-binh.html",106.42292,10.591897,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-215","215","Khu công nghiệp Long Hậu - Hòa Bình","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-hau---hoa-binh.html",106.42292,10.591897,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-214","214","Khu công nghiệp Phúc Long","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-phuc-long.html",106.493598,10.631643,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-546","546","Khu công nghiệp Tân Đức","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-duc.html",106.418534,10.902338,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-298","298","Khu công nghiệp Tân Hương","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tan-huong.html",106.36404,10.486259,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-313","313","Khu công nghiệp Thủ Thừa","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-thu-thua.html",106.399366,10.614917,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-41","80","Long An","Long An","80","Tây Ninh","Tay Ninh","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-221","221","Khu công nghiệp Long Giang","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-long-giang.html",106.293406,10.468218,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-46","82","Tiền Giang","Tien Giang","82","Đồng Tháp","Dong Thap","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-220","220","Khu Công Nghiệp Mỹ Tho","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-my-tho.html",106.343889,10.376528,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-46","82","Tiền Giang","Tien Giang","82","Đồng Tháp","Dong Thap","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-300","300","Khu công nghiệp Sa Đéc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-sa-dec.html",105.749788,10.319217,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-45","87","Đồng Tháp","Dong Thap","82","Đồng Tháp","Dong Thap","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-520","520","Khu công nghiệp Bình Minh","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-binh-minh.html",105.824979,10.043526,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-49","86","Vĩnh Long","Vinh Long","86","Vĩnh Long","Vinh Long","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-282","282","Khu công nghiệp Tắc Cậu","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tac-cau.html",105.119276,9.89362,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-47","91","Kiên Giang","Kien Giang","91","An Giang","An Giang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-277","277","Khu công nghiệp Thạnh Lộc","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-thanh-loc.html",105.137591,10.008902,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-47","91","Kiên Giang","Kien Giang","91","An Giang","An Giang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-281","281","Khu công nghiệp Xẻo Rô","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-xeo-ro.html",105.125377,9.810993,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-47","91","Kiên Giang","Kien Giang","91","An Giang","An Giang","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-351","351","Khu công nghiệp Hưng Phú 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-hung-phu-1.html",105.823159,9.981869,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-CT","92","Cần Thơ","Can Tho","92","Cần Thơ","Can Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-299","299","Khu công nghiệp Sông Hậu","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-song-hau.html",105.583798,10.26408,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-CT","92","Cần Thơ","Can Tho","92","Cần Thơ","Can Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-426","426","Khu công nghiệp Trà Nóc 1","https://investvietnam.gov.vn/vi/kcn.pd/khu-cong-nghiep-tra-noc-1.html",105.708713,10.098531,TRUE,"Invest Vietnam map feed","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html","source_reported","unverified_source","VN-CT","92","Cần Thơ","Can Tho","92","Cần Thơ","Can Tho","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-650","650","Becamex Bình Phước","https://investvietnam.gov.vn/vi/kcn.pd/becamex-binh-phuoc.html",106.6495013,11.4469062,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/790558235","unique_normalized_name_exact","high","VN-58","70","Bình Phước","Binh Phuoc","75","Đồng Nai","Dong Nai","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-210","210","Chơn Thành 1","https://investvietnam.gov.vn/vi/kcn.pd/chon-thanh-1.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-623","623","CỤM CÔNG NGHIỆP HỒNG VIỆT","https://investvietnam.gov.vn/vi/kcn.pd/cum-cong-nghiep-hong-viet.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-872","872","Cụm công nghiệp huyện Đức Thọ","https://investvietnam.gov.vn/vi/kcn.pd/cum-cong-nghiep-huyen-duc-tho.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-921","921","Cụm công nghiệp Phước Vĩnh Đông 4","https://investvietnam.gov.vn/vi/kcn.pd/cum-cong-nghiep-phuoc-vinh-dong-4.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-624","624","CỤM CÔNG NGHIỆP TÂN THỊNH","https://investvietnam.gov.vn/vi/kcn.pd/cum-cong-nghiep-tan-thinh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-868","868","Cụm Công nghiệp Tượng Lĩnh","https://investvietnam.gov.vn/vi/kcn.pd/cum-cong-nghiep-tuong-linh.html",,,FALSE,,,,,,,,,,,,"Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
"investvietnam-95","95","KCN An Phú","https://investvietnam.gov.vn/vi/kcn.pd/kcn-an-phu.html",109.2845899,13.1323333,TRUE,"OpenStreetMap","https://www.openstreetmap.org/way/693435724","unique_normalized_name_exact","high","VN-32","54","Phú Yên","Phu Yen","66","Đắk Lắk","Dak Lak","Invest Vietnam industrial-zone map","https://investvietnam.gov.vn/vi/khu-cong-nghiep.pl.html",2026-08-28
